Seconds,ArmyVal,MinRate,GasRate,StructVal,UpgMin,UpgGas,StructPerim,ArmyDist
266.179291,1187.5,1679.0,201.0,2850.0,150.0,150.0,450.125,40.793295
267.16153,1187.5,1637.0,201.0,2850.0,150.0,150.0,450.125,40.736513
268.143738,1187.5,1637.0,190.0,2850.0,150.0,150.0,450.125,40.8561155
269.125946,1337.5,1679.0,189.5,3050.0,150.0,150.0,459.25,40.6294345
270.108154,1337.5,1693.0,201.0,3050.0,150.0,150.0,459.25,40.601612
271.090363,1337.5,1707.0,190.0,3100.0,150.0,150.0,459.25,40.5048825
272.072571,1337.5,1707.0,190.0,3100.0,150.0,150.0,459.25,40.477034
273.054779,1337.5,1665.0,189.5,3100.0,150.0,150.0,459.25,40.491091
274.036987,1337.5,1721.0,190.0,3100.0,150.0,150.0,459.25,40.493904
275.019196,1337.5,1679.0,190.0,3100.0,150.0,150.0,459.25,40.011145
276.001404,1412.5,1763.0,190.0,3137.5,150.0,150.0,490.75,39.036606
276.983643,1412.5,1735.0,178.5,3137.5,150.0,150.0,490.75,38.425827
277.965851,1412.5,1749.0,190.0,3175.0,150.0,150.0,497.75,37.856708499999996
278.948059,1412.5,1791.0,190.0,3175.0,150.0,150.0,497.75,37.6171205
279.930267,1412.5,1693.0,190.0,3175.0,150.0,150.0,497.75,37.775529500000005
280.912476,1412.5,1735.0,178.5,3225.0,150.0,150.0,497.75,37.561972
281.894684,1412.5,1763.0,190.0,3275.0,150.0,150.0,497.75,37.48698
282.876892,1412.5,1749.0,201.0,3275.0,150.0,150.0,497.75,36.944407999999996
283.8591,1475.0,1819.0,190.0,3275.0,150.0,150.0,497.75,36.2737325
284.841309,1475.0,1749.0,178.5,3275.0,150.0,150.0,497.75,35.543353499999995
285.823547,1525.0,1791.0,201.0,3275.0,150.0,150.0,497.75,35.025691
286.805756,1650.0,1735.0,201.0,3275.0,150.0,150.0,497.75,34.676873
287.787964,1650.0,1749.0,190.0,3275.0,150.0,150.0,497.75,34.6283825
288.770172,1650.0,1777.0,189.5,3275.0,150.0,150.0,497.75,34.318633500000004
289.75238,1650.0,1777.0,201.0,3275.0,150.0,150.0,497.75,34.218567
290.734589,1650.0,1805.0,190.0,3325.0,150.0,150.0,516.75,33.916071
291.716797,1700.0,1763.0,201.0,3325.0,150.0,150.0,516.75,33.8760575
292.699005,1800.0,1805.0,189.5,3325.0,150.0,150.0,516.75,33.538953
293.681213,1800.0,1805.0,190.0,3325.0,150.0,150.0,516.75,33.487743
294.663422,1800.0,1819.0,201.0,3325.0,150.0,150.0,516.75,32.7803755
295.64566,1800.0,1861.0,201.0,3325.0,150.0,150.0,516.75,32.3335485
296.627869,1950.0,1791.0,178.5,3325.0,150.0,150.0,516.75,34.3760815
297.610077,2050.0,1861.0,201.0,3325.0,150.0,150.0,516.75,34.1786455
298.592285,1950.0,1875.0,201.0,3325.0,150.0,150.0,516.75,33.154314
299.574493,1950.0,1861.0,190.0,3325.0,150.0,150.0,516.75,32.4291195
300.556702,1950.0,1889.0,189.5,3325.0,150.0,150.0,516.75,31.8769075
301.53891,1950.0,1819.0,201.0,3325.0,150.0,150.0,516.75,31.5329115
302.521118,2050.0,1875.0,190.0,3325.0,150.0,150.0,516.75,31.5294065
303.503326,2050.0,1847.0,201.0,3325.0,150.0,150.0,516.75,30.933574999999998
304.485565,2125.0,1875.0,189.5,3325.0,150.0,150.0,516.75,31.1085115
305.467773,2275.0,1833.0,190.0,3325.0,150.0,150.0,516.75,32.306989
306.449982,2275.0,1875.0,201.0,3325.0,150.0,150.0,516.75,31.8139295
307.43219,2350.0,1805.0,201.0,3325.0,150.0,150.0,516.75,32.4400825
308.414398,2700.0,1889.0,178.5,3400.0,150.0,150.0,516.75,28.5644525
309.396606,2700.0,1819.0,201.0,3475.0,150.0,150.0,516.75,28.217561000000003
310.378815,2700.0,1833.0,190.0,3550.0,150.0,150.0,516.75,27.221695500000003
311.361023,2700.0,1847.0,190.0,3550.0,150.0,150.0,516.75,26.848492
312.343231,2775.0,1861.0,178.5,3550.0,150.0,150.0,516.75,26.8665315
313.325439,2775.0,1861.0,190.0,3550.0,150.0,150.0,516.75,26.327998
314.307678,2775.0,1861.0,179.0,3550.0,150.0,150.0,516.75,25.668984000000002
315.289886,2775.0,1833.0,201.0,3550.0,150.0,150.0,516.75,25.225105
316.272095,2825.0,1861.0,189.5,3550.0,150.0,150.0,516.75,24.9600745
317.254303,2825.0,1805.0,201.0,3600.0,150.0,150.0,516.75,24.5700115
318.236511,2825.0,1861.0,235.0,3650.0,150.0,150.0,516.75,23.727953
319.218719,2825.0,1763.0,246.0,3700.0,150.0,150.0,540.75,23.0357105
320.200928,2825.0,1805.0,234.5,3700.0,150.0,150.0,540.75,22.263392500000002
321.183136,2825.0,1707.0,279.5,3700.0,150.0,150.0,540.75,21.6174155
322.165344,2900.0,1735.0,279.5,3750.0,150.0,150.0,540.75,21.504097
323.147583,2900.0,1791.0,302.0,3750.0,150.0,150.0,540.75,20.565847
324.129791,3000.0,1693.0,313.0,3750.0,150.0,150.0,540.75,19.904127
325.112,3050.0,1735.0,335.5,3750.0,150.0,150.0,540.75,15.710557999999999
326.094208,3200.0,1721.0,335.5,3750.0,150.0,150.0,540.75,8.8392235
327.076416,3300.0,1735.0,358.0,3750.0,150.0,150.0,540.75,8.1848895
328.058624,3300.0,1763.0,346.5,3750.0,150.0,150.0,540.75,7.576443
329.040833,3300.0,1763.0,347.0,3750.0,150.0,150.0,540.75,6.8519775
330.023041,3250.0,1707.0,358.0,3750.0,150.0,150.0,540.75,6.162219
